PRODUCT_ID,product_target_mean
589,1.089051094890511
1075,1.0780984719864177
1075,1.0780984719864177
1075,1.0780984719864177
26,1.107371794871795
81,1.1640112464854733
87,1.7638114546376078
87,1.7638114546376078
87,1.7638114546376078
87,1.7638114546376078
91,3.3890237979601747
589,1.089051094890511
26,1.107371794871795
34,1.2613412228796843
34,1.2613412228796843
34,1.2613412228796843
34,1.2613412228796843
79,2.625222024866785
79,2.625222024866785
79,2.625222024866785
81,1.1640112464854733
81,1.1640112464854733
81,1.1640112464854733
87,1.7638114546376078
87,1.7638114546376078
87,1.7638114546376078
91,3.3890237979601747
91,3.3890237979601747
91,3.3890237979601747
91,3.3890237979601747
94,1.1394335511982572
120,1.2392444910807974
120,1.2392444910807974
148,3.50066401062417
148,3.50066401062417
170,1.3422053231939164
288,1.091710758377425
589,1.089051094890511
589,1.089051094890511
1075,1.0780984719864177
34,1.2613412228796843
34,1.2613412228796843
79,2.625222024866785
81,1.1640112464854733
81,1.1640112464854733
91,3.3890237979601747
94,1.1394335511982572
94,1.1394335511982572
105,1.0398089171974523
120,1.2392444910807974
120,1.2392444910807974
120,1.2392444910807974
129,2.388888888888889
130,2.970066518847007
130,2.970066518847007
130,2.970066518847007
148,3.50066401062417
161,4.700952380952381
170,1.3422053231939164
176,1.0615079365079365
218,2.7088607594936707
288,1.091710758377425
589,1.089051094890511
589,1.089051094890511
912,1.6901408450704225
1075,1.0780984719864177
1075,1.0780984719864177
1218,3.2275449101796405
26,1.107371794871795
34,1.2613412228796843
34,1.2613412228796843
79,2.625222024866785
81,1.1640112464854733
87,1.7638114546376078
87,1.7638114546376078
91,3.3890237979601747
105,1.0398089171974523
120,1.2392444910807974
120,1.2392444910807974
120,1.2392444910807974
135,1.099041533546326
148,3.50066401062417
170,1.3422053231939164
170,1.3422053231939164
170,1.3422053231939164
589,1.089051094890511
912,1.6901408450704225
26,1.107371794871795
28,1.4461152882205515
34,1.2613412228796843
34,1.2613412228796843
79,2.625222024866785
81,1.1640112464854733
81,1.1640112464854733
87,1.7638114546376078
87,1.7638114546376078
91,3.3890237979601747
91,3.3890237979601747
91,3.3890237979601747
105,1.0398089171974523
120,1.2392444910807974
120,1.2392444910807974
130,2.970066518847007
148,3.50066401062417
170,1.3422053231939164
176,1.0615079365079365
1075,1.0780984719864177
1075,1.0780984719864177
26,1.107371794871795
81,1.1640112464854733
87,1.7638114546376078
91,3.3890237979601747
91,3.3890237979601747
105,1.0398089171974523
120,1.2392444910807974
120,1.2392444910807974
130,2.970066518847007
589,1.089051094890511
26,1.107371794871795
28,1.4461152882205515
28,1.4461152882205515
28,1.4461152882205515
81,1.1640112464854733
87,1.7638114546376078
87,1.7638114546376078
91,3.3890237979601747
91,3.3890237979601747
91,3.3890237979601747
105,1.0398089171974523
120,1.2392444910807974
130,2.970066518847007
130,2.970066518847007
148,3.50066401062417
148,3.50066401062417
218,2.7088607594936707
288,1.091710758377425
290,4.400826446280992
290,4.400826446280992
589,1.089051094890511
26,1.107371794871795
26,1.107371794871795
28,1.4461152882205515
28,1.4461152882205515
28,1.4461152882205515
28,1.4461152882205515
79,2.625222024866785
79,2.625222024866785
81,1.1640112464854733
81,1.1640112464854733
87,1.7638114546376078
87,1.7638114546376078
87,1.7638114546376078
91,3.3890237979601747
120,1.2392444910807974
120,1.2392444910807974
148,3.50066401062417
148,3.50066401062417
170,1.3422053231939164
176,1.0615079365079365
912,1.6901408450704225
26,1.107371794871795
26,1.107371794871795
81,1.1640112464854733
87,1.7638114546376078
87,1.7638114546376078
91,3.3890237979601747
91,3.3890237979601747
91,3.3890237979601747
91,3.3890237979601747
105,1.0398089171974523
120,1.2392444910807974
120,1.2392444910807974
26,1.107371794871795
79,2.625222024866785
81,1.1640112464854733
87,1.7638114546376078
94,1.1394335511982572
105,1.0398089171974523
120,1.2392444910807974
146,1.275064267352185
148,3.50066401062417
176,1.0615079365079365
589,1.089051094890511
1075,1.0780984719864177
26,1.107371794871795
26,1.107371794871795
34,1.2613412228796843
81,1.1640112464854733
91,3.3890237979601747
91,3.3890237979601747
105,1.0398089171974523
120,1.2392444910807974
130,2.970066518847007
170,1.3422053231939164
176,1.0615079365079365
218,2.7088607594936707
91,3.3890237979601747
148,3.50066401062417
79,2.625222024866785
81,1.1640112464854733
81,1.1640112464854733
87,1.7638114546376078
87,1.7638114546376078
91,3.3890237979601747
91,3.3890237979601747
105,1.0398089171974523
120,1.2392444910807974
130,2.970066518847007
170,1.3422053231939164
176,1.0615079365079365
176,1.0615079365079365
218,2.7088607594936707
34,1.2613412228796843
34,1.2613412228796843
170,1.3422053231939164
1218,3.2275449101796405
26,1.107371794871795
34,1.2613412228796843
34,1.2613412228796843
81,1.1640112464854733
81,1.1640112464854733
81,1.1640112464854733
81,1.1640112464854733
87,1.7638114546376078
87,1.7638114546376078
87,1.7638114546376078
91,3.3890237979601747
91,3.3890237979601747
105,1.0398089171974523
130,2.970066518847007
130,2.970066518847007
170,1.3422053231939164
170,1.3422053231939164
176,1.0615079365079365
589,1.089051094890511
601,1.0676855895196506
601,1.0676855895196506
26,1.107371794871795
34,1.2613412228796843
34,1.2613412228796843
34,1.2613412228796843
34,1.2613412228796843
79,2.625222024866785
81,1.1640112464854733
81,1.1640112464854733
87,1.7638114546376078
87,1.7638114546376078
87,1.7638114546376078
91,3.3890237979601747
91,3.3890237979601747
94,1.1394335511982572
105,1.0398089171974523
120,1.2392444910807974
120,1.2392444910807974
120,1.2392444910807974
130,2.970066518847007
135,1.099041533546326
146,1.275064267352185
148,3.50066401062417
148,3.50066401062417
161,4.700952380952381
170,1.3422053231939164
176,1.0615079365079365
176,1.0615079365079365
217,1.1846153846153846
288,1.091710758377425
289,3.5988023952095807
290,4.400826446280992
507,2.987012987012987
507,2.987012987012987
510,1.1353383458646618
510,1.1353383458646618
510,1.1353383458646618
589,1.089051094890511
912,1.6901408450704225
1075,1.0780984719864177
34,1.2613412228796843
81,1.1640112464854733
87,1.7638114546376078
87,1.7638114546376078
105,1.0398089171974523
217,1.1846153846153846
217,1.1846153846153846
26,1.107371794871795
26,1.107371794871795
28,1.4461152882205515
28,1.4461152882205515
34,1.2613412228796843
34,1.2613412228796843
34,1.2613412228796843
34,1.2613412228796843
81,1.1640112464854733
81,1.1640112464854733
87,1.7638114546376078
87,1.7638114546376078
87,1.7638114546376078
91,3.3890237979601747
91,3.3890237979601747
94,1.1394335511982572
94,1.1394335511982572
94,1.1394335511982572
94,1.1394335511982572
105,1.0398089171974523
120,1.2392444910807974
148,3.50066401062417
161,4.700952380952381
170,1.3422053231939164
170,1.3422053231939164
170,1.3422053231939164
176,1.0615079365079365
176,1.0615079365079365
321,1.09009009009009
406,4.666666666666667
512,2.375
589,1.089051094890511
589,1.089051094890511
601,1.0676855895196506
904,4.271604938271605
1075,1.0780984719864177
81,1.1640112464854733
87,1.7638114546376078
105,1.0398089171974523
34,1.2613412228796843
79,2.625222024866785
87,1.7638114546376078
87,1.7638114546376078
91,3.3890237979601747
148,3.50066401062417
161,4.700952380952381
170,1.3422053231939164
218,2.7088607594936707
1218,3.2275449101796405
26,1.107371794871795
28,1.4461152882205515
81,1.1640112464854733
87,1.7638114546376078
91,3.3890237979601747
120,1.2392444910807974
124,1.3876404494382022
135,1.099041533546326
170,1.3422053231939164
217,1.1846153846153846
218,2.7088607594936707
755,6.0
912,1.6901408450704225
26,1.107371794871795
26,1.107371794871795
34,1.2613412228796843
79,2.625222024866785
79,2.625222024866785
81,1.1640112464854733
81,1.1640112464854733
91,3.3890237979601747
105,1.0398089171974523
148,3.50066401062417
169,2.093264248704663
169,2.093264248704663
170,1.3422053231939164
218,2.7088607594936707
218,2.7088607594936707
218,2.7088607594936707
289,3.5988023952095807
289,3.5988023952095807
601,1.0676855895196506
26,1.107371794871795
28,1.4461152882205515
28,1.4461152882205515
28,1.4461152882205515
34,1.2613412228796843
34,1.2613412228796843
81,1.1640112464854733
81,1.1640112464854733
87,1.7638114546376078
87,1.7638114546376078
87,1.7638114546376078
91,3.3890237979601747
91,3.3890237979601747
120,1.2392444910807974
129,2.388888888888889
130,2.970066518847007
148,3.50066401062417
148,3.50066401062417
218,2.7088607594936707
218,2.7088607594936707
912,1.6901408450704225
26,1.107371794871795
34,1.2613412228796843
34,1.2613412228796843
34,1.2613412228796843
79,2.625222024866785
81,1.1640112464854733
87,1.7638114546376078
91,3.3890237979601747
148,3.50066401062417
161,4.700952380952381
161,4.700952380952381
169,2.093264248704663
170,1.3422053231939164
218,2.7088607594936707
289,3.5988023952095807
290,4.400826446280992
290,4.400826446280992
290,4.400826446280992
321,1.09009009009009
589,1.089051094890511
601,1.0676855895196506
1075,1.0780984719864177
1075,1.0780984719864177
1218,3.2275449101796405
26,1.107371794871795
26,1.107371794871795
34,1.2613412228796843
34,1.2613412228796843
87,1.7638114546376078
87,1.7638114546376078
90,4.153846153846154
91,3.3890237979601747
91,3.3890237979601747
91,3.3890237979601747
94,1.1394335511982572
120,1.2392444910807974
120,1.2392444910807974
135,1.099041533546326
176,1.0615079365079365
217,1.1846153846153846
217,1.1846153846153846
288,1.091710758377425
912,1.6901408450704225
26,1.107371794871795
26,1.107371794871795
34,1.2613412228796843
79,2.625222024866785
87,1.7638114546376078
87,1.7638114546376078
87,1.7638114546376078
91,3.3890237979601747
91,3.3890237979601747
91,3.3890237979601747
105,1.0398089171974523
105,1.0398089171974523
120,1.2392444910807974
120,1.2392444910807974
148,3.50066401062417
34,1.2613412228796843
87,1.7638114546376078
161,4.700952380952381
170,1.3422053231939164
26,1.107371794871795
34,1.2613412228796843
79,2.625222024866785
81,1.1640112464854733
81,1.1640112464854733
81,1.1640112464854733
87,1.7638114546376078
91,3.3890237979601747
91,3.3890237979601747
91,3.3890237979601747
91,3.3890237979601747
105,1.0398089171974523
105,1.0398089171974523
120,1.2392444910807974
120,1.2392444910807974
120,1.2392444910807974
135,1.099041533546326
170,1.3422053231939164
217,1.1846153846153846
218,2.7088607594936707
218,2.7088607594936707
218,2.7088607594936707
912,1.6901408450704225
26,1.107371794871795
79,2.625222024866785
87,1.7638114546376078
87,1.7638114546376078
91,3.3890237979601747
79,2.625222024866785
135,1.099041533546326
217,1.1846153846153846
26,1.107371794871795
26,1.107371794871795
28,1.4461152882205515
28,1.4461152882205515
34,1.2613412228796843
81,1.1640112464854733
81,1.1640112464854733
91,3.3890237979601747
91,3.3890237979601747
91,3.3890237979601747
105,1.0398089171974523
120,1.2392444910807974
120,1.2392444910807974
120,1.2392444910807974
129,2.388888888888889
130,2.970066518847007
135,1.099041533546326
135,1.099041533546326
148,3.50066401062417
148,3.50066401062417
161,4.700952380952381
161,4.700952380952381
170,1.3422053231939164
170,1.3422053231939164
217,1.1846153846153846
217,1.1846153846153846
289,3.5988023952095807
87,1.7638114546376078
105,1.0398089171974523
161,4.700952380952381
26,1.107371794871795
28,1.4461152882205515
34,1.2613412228796843
87,1.7638114546376078
91,3.3890237979601747
91,3.3890237979601747
91,3.3890237979601747
94,1.1394335511982572
105,1.0398089171974523
120,1.2392444910807974
120,1.2392444910807974
130,2.970066518847007
130,2.970066518847007
130,2.970066518847007
135,1.099041533546326
135,1.099041533546326
135,1.099041533546326
148,3.50066401062417
217,1.1846153846153846
217,1.1846153846153846
217,1.1846153846153846
288,1.091710758377425
289,3.5988023952095807
912,1.6901408450704225
26,1.107371794871795
34,1.2613412228796843
34,1.2613412228796843
34,1.2613412228796843
79,2.625222024866785
81,1.1640112464854733
87,1.7638114546376078
87,1.7638114546376078
87,1.7638114546376078
91,3.3890237979601747
91,3.3890237979601747
91,3.3890237979601747
91,3.3890237979601747
91,3.3890237979601747
94,1.1394335511982572
94,1.1394335511982572
94,1.1394335511982572
105,1.0398089171974523
120,1.2392444910807974
120,1.2392444910807974
120,1.2392444910807974
130,2.970066518847007
130,2.970066518847007
130,2.970066518847007
148,3.50066401062417
148,3.50066401062417
170,1.3422053231939164
217,1.1846153846153846
288,1.091710758377425
289,3.5988023952095807
514,3.4285714285714284
912,1.6901408450704225
26,1.107371794871795
79,2.625222024866785
81,1.1640112464854733
87,1.7638114546376078
91,3.3890237979601747
91,3.3890237979601747
91,3.3890237979601747
105,1.0398089171974523
120,1.2392444910807974
120,1.2392444910807974
130,2.970066518847007
130,2.970066518847007
148,3.50066401062417
217,1.1846153846153846
81,1.1640112464854733
87,1.7638114546376078
87,1.7638114546376078
91,3.3890237979601747
91,3.3890237979601747
105,1.0398089171974523
135,1.099041533546326
217,1.1846153846153846
81,1.1640112464854733
87,1.7638114546376078
91,3.3890237979601747
91,3.3890237979601747
105,1.0398089171974523
135,1.099041533546326
170,1.3422053231939164
218,2.7088607594936707
589,1.089051094890511
26,1.107371794871795
34,1.2613412228796843
79,2.625222024866785
79,2.625222024866785
87,1.7638114546376078
91,3.3890237979601747
91,3.3890237979601747
105,1.0398089171974523
105,1.0398089171974523
120,1.2392444910807974
135,1.099041533546326
148,3.50066401062417
170,1.3422053231939164
176,1.0615079365079365
176,1.0615079365079365
26,1.107371794871795
26,1.107371794871795
34,1.2613412228796843
34,1.2613412228796843
34,1.2613412228796843
79,2.625222024866785
79,2.625222024866785
81,1.1640112464854733
81,1.1640112464854733
87,1.7638114546376078
91,3.3890237979601747
91,3.3890237979601747
91,3.3890237979601747
91,3.3890237979601747
94,1.1394335511982572
94,1.1394335511982572
94,1.1394335511982572
105,1.0398089171974523
120,1.2392444910807974
120,1.2392444910807974
130,2.970066518847007
135,1.099041533546326
135,1.099041533546326
146,1.275064267352185
161,4.700952380952381
170,1.3422053231939164
170,1.3422053231939164
170,1.3422053231939164
176,1.0615079365079365
288,1.091710758377425
510,1.1353383458646618
589,1.089051094890511
773,1.2222222222222223
26,1.107371794871795
28,1.4461152882205515
28,1.4461152882205515
81,1.1640112464854733
81,1.1640112464854733
87,1.7638114546376078
105,1.0398089171974523
120,1.2392444910807974
124,1.3876404494382022
130,2.970066518847007
130,2.970066518847007
146,1.275064267352185
170,1.3422053231939164
176,1.0615079365079365
589,1.089051094890511
601,1.0676855895196506
26,1.107371794871795
26,1.107371794871795
26,1.107371794871795
87,1.7638114546376078
87,1.7638114546376078
120,1.2392444910807974
124,1.3876404494382022
124,1.3876404494382022
146,1.275064267352185
146,1.275064267352185
146,1.275064267352185
146,1.275064267352185
170,1.3422053231939164
218,2.7088607594936707
218,2.7088607594936707
321,1.09009009009009
321,1.09009009009009
321,1.09009009009009
589,1.089051094890511
589,1.089051094890511
601,1.0676855895196506
1075,1.0780984719864177
1218,3.2275449101796405
26,1.107371794871795
34,1.2613412228796843
79,2.625222024866785
79,2.625222024866785
81,1.1640112464854733
87,1.7638114546376078
87,1.7638114546376078
105,1.0398089171974523
120,1.2392444910807974
120,1.2392444910807974
176,1.0615079365079365
26,1.107371794871795
26,1.107371794871795
34,1.2613412228796843
34,1.2613412228796843
81,1.1640112464854733
87,1.7638114546376078
87,1.7638114546376078
91,3.3890237979601747
91,3.3890237979601747
120,1.2392444910807974
148,3.50066401062417
218,2.7088607594936707
288,1.091710758377425
288,1.091710758377425
589,1.089051094890511
1075,1.0780984719864177
26,1.107371794871795
26,1.107371794871795
34,1.2613412228796843
34,1.2613412228796843
79,2.625222024866785
81,1.1640112464854733
87,1.7638114546376078
87,1.7638114546376078
91,3.3890237979601747
91,3.3890237979601747
91,3.3890237979601747
94,1.1394335511982572
94,1.1394335511982572
105,1.0398089171974523
120,1.2392444910807974
120,1.2392444910807974
130,2.970066518847007
130,2.970066518847007
148,3.50066401062417
170,1.3422053231939164
170,1.3422053231939164
170,1.3422053231939164
176,1.0615079365079365
288,1.091710758377425
288,1.091710758377425
589,1.089051094890511
589,1.089051094890511
912,1.6901408450704225
1075,1.0780984719864177
26,1.107371794871795
28,1.4461152882205515
34,1.2613412228796843
34,1.2613412228796843
79,2.625222024866785
81,1.1640112464854733
87,1.7638114546376078
91,3.3890237979601747
91,3.3890237979601747
94,1.1394335511982572
120,1.2392444910807974
129,2.388888888888889
130,2.970066518847007
130,2.970066518847007
146,1.275064267352185
148,3.50066401062417
176,1.0615079365079365
288,1.091710758377425
510,1.1353383458646618
912,1.6901408450704225
81,1.1640112464854733
87,1.7638114546376078
87,1.7638114546376078
26,1.107371794871795
28,1.4461152882205515
34,1.2613412228796843
34,1.2613412228796843
79,2.625222024866785
87,1.7638114546376078
120,1.2392444910807974
124,1.3876404494382022
148,3.50066401062417
170,1.3422053231939164
589,1.089051094890511
912,1.6901408450704225
1075,1.0780984719864177
81,1.1640112464854733
87,1.7638114546376078
87,1.7638114546376078
91,3.3890237979601747
91,3.3890237979601747
91,3.3890237979601747
120,1.2392444910807974
135,1.099041533546326
288,1.091710758377425
1075,1.0780984719864177
79,2.625222024866785
87,1.7638114546376078
91,3.3890237979601747
91,3.3890237979601747
94,1.1394335511982572
120,1.2392444910807974
120,1.2392444910807974
170,1.3422053231939164
176,1.0615079365079365
1075,1.0780984719864177
28,1.4461152882205515
34,1.2613412228796843
79,2.625222024866785
81,1.1640112464854733
87,1.7638114546376078
94,1.1394335511982572
170,1.3422053231939164
170,1.3422053231939164
288,1.091710758377425
26,1.107371794871795
81,1.1640112464854733
81,1.1640112464854733
87,1.7638114546376078
91,3.3890237979601747
91,3.3890237979601747
91,3.3890237979601747
120,1.2392444910807974
130,2.970066518847007
290,4.400826446280992
290,4.400826446280992
589,1.089051094890511
1075,1.0780984719864177
1075,1.0780984719864177
26,1.107371794871795
26,1.107371794871795
26,1.107371794871795
26,1.107371794871795
26,1.107371794871795
28,1.4461152882205515
34,1.2613412228796843
34,1.2613412228796843
34,1.2613412228796843
34,1.2613412228796843
34,1.2613412228796843
79,2.625222024866785
79,2.625222024866785
81,1.1640112464854733
81,1.1640112464854733
87,1.7638114546376078
87,1.7638114546376078
91,3.3890237979601747
91,3.3890237979601747
91,3.3890237979601747
91,3.3890237979601747
94,1.1394335511982572
94,1.1394335511982572
105,1.0398089171974523
105,1.0398089171974523
120,1.2392444910807974
120,1.2392444910807974
120,1.2392444910807974
120,1.2392444910807974
170,1.3422053231939164
170,1.3422053231939164
170,1.3422053231939164
170,1.3422053231939164
170,1.3422053231939164
176,1.0615079365079365
321,1.09009009009009
321,1.09009009009009
589,1.089051094890511
589,1.089051094890511
1075,1.0780984719864177
1075,1.0780984719864177
26,1.107371794871795
28,1.4461152882205515
34,1.2613412228796843
87,1.7638114546376078
87,1.7638114546376078
87,1.7638114546376078
87,1.7638114546376078
87,1.7638114546376078
91,3.3890237979601747
91,3.3890237979601747
91,3.3890237979601747
91,3.3890237979601747
91,3.3890237979601747
94,1.1394335511982572
148,3.50066401062417
148,3.50066401062417
148,3.50066401062417
148,3.50066401062417
148,3.50066401062417
170,1.3422053231939164
321,1.09009009009009
589,1.089051094890511
912,1.6901408450704225
912,1.6901408450704225
79,2.625222024866785
87,1.7638114546376078
91,3.3890237979601747
91,3.3890237979601747
120,1.2392444910807974
124,1.3876404494382022
170,1.3422053231939164
176,1.0615079365079365
26,1.107371794871795
79,2.625222024866785
87,1.7638114546376078
87,1.7638114546376078
91,3.3890237979601747
124,1.3876404494382022
124,1.3876404494382022
130,2.970066518847007
148,3.50066401062417
148,3.50066401062417
218,2.7088607594936707
289,3.5988023952095807
290,4.400826446280992
589,1.089051094890511
601,1.0676855895196506
904,4.271604938271605
904,4.271604938271605
1075,1.0780984719864177
1075,1.0780984719864177
34,1.2613412228796843
79,2.625222024866785
87,1.7638114546376078
91,3.3890237979601747
124,1.3876404494382022
148,3.50066401062417
218,2.7088607594936707
289,3.5988023952095807
79,2.625222024866785
87,1.7638114546376078
91,3.3890237979601747
218,2.7088607594936707
601,1.0676855895196506
1075,1.0780984719864177
79,2.625222024866785
79,2.625222024866785
79,2.625222024866785
87,1.7638114546376078
87,1.7638114546376078
91,3.3890237979601747
91,3.3890237979601747
91,3.3890237979601747
120,1.2392444910807974
120,1.2392444910807974
130,2.970066518847007
130,2.970066518847007
130,2.970066518847007
135,1.099041533546326
170,1.3422053231939164
589,1.089051094890511
87,1.7638114546376078
87,1.7638114546376078
34,1.2613412228796843
87,1.7638114546376078
91,3.3890237979601747
91,3.3890237979601747
91,3.3890237979601747
94,1.1394335511982572
94,1.1394335511982572
120,1.2392444910807974
120,1.2392444910807974
146,1.275064267352185
161,4.700952380952381
170,1.3422053231939164
176,1.0615079365079365
218,2.7088607594936707
288,1.091710758377425
290,4.400826446280992
601,1.0676855895196506
87,1.7638114546376078
105,1.0398089171974523
105,1.0398089171974523
135,1.099041533546326
217,1.1846153846153846
26,1.107371794871795
28,1.4461152882205515
28,1.4461152882205515
81,1.1640112464854733
87,1.7638114546376078
87,1.7638114546376078
91,3.3890237979601747
91,3.3890237979601747
120,1.2392444910807974
124,1.3876404494382022
130,2.970066518847007
135,1.099041533546326
148,3.50066401062417
176,1.0615079365079365
217,1.1846153846153846
217,1.1846153846153846
218,2.7088607594936707
288,1.091710758377425
79,2.625222024866785
87,1.7638114546376078
81,1.1640112464854733
87,1.7638114546376078
87,1.7638114546376078
91,3.3890237979601747
91,3.3890237979601747
94,1.1394335511982572
130,2.970066518847007
218,2.7088607594936707
288,1.091710758377425
589,1.089051094890511
26,1.107371794871795
91,3.3890237979601747
26,1.107371794871795
26,1.107371794871795
79,2.625222024866785
81,1.1640112464854733
87,1.7638114546376078
87,1.7638114546376078
87,1.7638114546376078
90,4.153846153846154
91,3.3890237979601747
91,3.3890237979601747
94,1.1394335511982572
94,1.1394335511982572
94,1.1394335511982572
105,1.0398089171974523
105,1.0398089171974523
120,1.2392444910807974
120,1.2392444910807974
120,1.2392444910807974
120,1.2392444910807974
288,1.091710758377425
589,1.089051094890511
912,1.6901408450704225
1075,1.0780984719864177
26,1.107371794871795
34,1.2613412228796843
79,2.625222024866785
79,2.625222024866785
79,2.625222024866785
81,1.1640112464854733
81,1.1640112464854733
87,1.7638114546376078
87,1.7638114546376078
87,1.7638114546376078
91,3.3890237979601747
91,3.3890237979601747
91,3.3890237979601747
91,3.3890237979601747
94,1.1394335511982572
94,1.1394335511982572
105,1.0398089171974523
120,1.2392444910807974
120,1.2392444910807974
120,1.2392444910807974
120,1.2392444910807974
130,2.970066518847007
130,2.970066518847007
130,2.970066518847007
130,2.970066518847007
135,1.099041533546326
148,3.50066401062417
148,3.50066401062417
176,1.0615079365079365
773,1.2222222222222223
161,4.700952380952381
353,4.932203389830509
1072,1.7833333333333334
91,3.3890237979601747
91,3.3890237979601747
120,1.2392444910807974
124,1.3876404494382022
148,3.50066401062417
148,3.50066401062417
321,1.09009009009009
1072,1.7833333333333334
1072,1.7833333333333334
26,1.107371794871795
79,2.625222024866785
81,1.1640112464854733
81,1.1640112464854733
94,1.1394335511982572
146,1.275064267352185
148,3.50066401062417
161,4.700952380952381
161,4.700952380952381
601,1.0676855895196506
912,1.6901408450704225
1072,1.7833333333333334
1218,3.2275449101796405
124,1.3876404494382022
130,2.970066518847007
146,1.275064267352185
148,3.50066401062417
161,4.700952380952381
1072,1.7833333333333334
26,1.107371794871795
28,1.4461152882205515
28,1.4461152882205515
91,3.3890237979601747
91,3.3890237979601747
91,3.3890237979601747
124,1.3876404494382022
130,2.970066518847007
130,2.970066518847007
148,3.50066401062417
148,3.50066401062417
288,1.091710758377425
589,1.089051094890511
912,1.6901408450704225
1072,1.7833333333333334
34,1.2613412228796843
34,1.2613412228796843
79,2.625222024866785
91,3.3890237979601747
94,1.1394335511982572
94,1.1394335511982572
94,1.1394335511982572
124,1.3876404494382022
130,2.970066518847007
130,2.970066518847007
146,1.275064267352185
148,3.50066401062417
161,4.700952380952381
170,1.3422053231939164
170,1.3422053231939164
218,2.7088607594936707
288,1.091710758377425
321,1.09009009009009
1072,1.7833333333333334
1218,3.2275449101796405
26,1.107371794871795
26,1.107371794871795
34,1.2613412228796843
34,1.2613412228796843
79,2.625222024866785
91,3.3890237979601747
120,1.2392444910807974
124,1.3876404494382022
124,1.3876404494382022
130,2.970066518847007
146,1.275064267352185
146,1.275064267352185
146,1.275064267352185
148,3.50066401062417
288,1.091710758377425
321,1.09009009009009
1072,1.7833333333333334
1072,1.7833333333333334
26,1.107371794871795
26,1.107371794871795
34,1.2613412228796843
34,1.2613412228796843
34,1.2613412228796843
79,2.625222024866785
81,1.1640112464854733
81,1.1640112464854733
91,3.3890237979601747
91,3.3890237979601747
91,3.3890237979601747
94,1.1394335511982572
94,1.1394335511982572
124,1.3876404494382022
124,1.3876404494382022
129,2.388888888888889
130,2.970066518847007
146,1.275064267352185
146,1.275064267352185
146,1.275064267352185
146,1.275064267352185
148,3.50066401062417
170,1.3422053231939164
170,1.3422053231939164
176,1.0615079365079365
288,1.091710758377425
288,1.091710758377425
288,1.091710758377425
321,1.09009009009009
321,1.09009009009009
507,2.987012987012987
589,1.089051094890511
589,1.089051094890511
601,1.0676855895196506
601,1.0676855895196506
912,1.6901408450704225
912,1.6901408450704225
1072,1.7833333333333334
1072,1.7833333333333334
1072,1.7833333333333334
1075,1.0780984719864177
1218,3.2275449101796405
87,1.7638114546376078
87,1.7638114546376078
105,1.0398089171974523
105,1.0398089171974523
26,1.107371794871795
26,1.107371794871795
34,1.2613412228796843
87,1.7638114546376078
91,3.3890237979601747
124,1.3876404494382022
124,1.3876404494382022
146,1.275064267352185
146,1.275064267352185
146,1.275064267352185
146,1.275064267352185
148,3.50066401062417
161,4.700952380952381
161,4.700952380952381
170,1.3422053231939164
218,2.7088607594936707
589,1.089051094890511
601,1.0676855895196506
1072,1.7833333333333334
1072,1.7833333333333334
1072,1.7833333333333334
1072,1.7833333333333334
1072,1.7833333333333334
1075,1.0780984719864177
1218,3.2275449101796405
79,2.625222024866785
120,1.2392444910807974
218,2.7088607594936707
288,1.091710758377425
26,1.107371794871795
28,1.4461152882205515
28,1.4461152882205515
79,2.625222024866785
91,3.3890237979601747
124,1.3876404494382022
124,1.3876404494382022
124,1.3876404494382022
130,2.970066518847007
130,2.970066518847007
148,3.50066401062417
161,4.700952380952381
218,2.7088607594936707
290,4.400826446280992
1218,3.2275449101796405
26,1.107371794871795
26,1.107371794871795
34,1.2613412228796843
34,1.2613412228796843
79,2.625222024866785
81,1.1640112464854733
87,1.7638114546376078
91,3.3890237979601747
91,3.3890237979601747
94,1.1394335511982572
94,1.1394335511982572
105,1.0398089171974523
120,1.2392444910807974
124,1.3876404494382022
130,2.970066518847007
146,1.275064267352185
161,4.700952380952381
176,1.0615079365079365
288,1.091710758377425
288,1.091710758377425
321,1.09009009009009
510,1.1353383458646618
589,1.089051094890511
1075,1.0780984719864177
26,1.107371794871795
26,1.107371794871795
34,1.2613412228796843
34,1.2613412228796843
79,2.625222024866785
81,1.1640112464854733
81,1.1640112464854733
87,1.7638114546376078
87,1.7638114546376078
87,1.7638114546376078
91,3.3890237979601747
91,3.3890237979601747
105,1.0398089171974523
120,1.2392444910807974
120,1.2392444910807974
120,1.2392444910807974
124,1.3876404494382022
124,1.3876404494382022
124,1.3876404494382022
124,1.3876404494382022
130,2.970066518847007
148,3.50066401062417
148,3.50066401062417
161,4.700952380952381
161,4.700952380952381
169,2.093264248704663
170,1.3422053231939164
176,1.0615079365079365
218,2.7088607594936707
218,2.7088607594936707
290,4.400826446280992
290,4.400826446280992
321,1.09009009009009
321,1.09009009009009
376,5.142857142857143
376,5.142857142857143
589,1.089051094890511
912,1.6901408450704225
1075,1.0780984719864177
1218,3.2275449101796405
28,1.4461152882205515
34,1.2613412228796843
91,3.3890237979601747
91,3.3890237979601747
120,1.2392444910807974
130,2.970066518847007
130,2.970066518847007
148,3.50066401062417
148,3.50066401062417
148,3.50066401062417
161,4.700952380952381
176,1.0615079365079365
218,2.7088607594936707
288,1.091710758377425
321,1.09009009009009
353,4.932203389830509
589,1.089051094890511
912,1.6901408450704225
81,1.1640112464854733
